CustomerId,ActivationDate,Age,Sex,SubscribedEmail,SubscribedPush
2728183,2015-01-01,21,Female,False,True
2728198,2015-01-01,21,Female,True,True
2728306,2015-01-01,21,Female,True,True
2728178,2015-01-01,22,Male,True,True
2728322,2015-01-01,22,Male,True,True
2728319,2015-01-01,22,,False,False
2728481,2015-01-01,23,Female,True,False
2728244,2015-01-01,23,Female,True,True
2728524,2015-01-01,23,Male,False,False
2728514,2015-01-01,24,Female,True,True
2728046,2015-01-01,24,Female,False,True
2728135,2015-01-01,25,Female,True,True
2728439,2015-01-01,26,,False,False
2728428,2015-01-01,26,Male,False,False
2728447,2015-01-01,27,Female,False,False
2728268,2015-01-01,27,,False,True
2728152,2015-01-01,27,Male,False,True
2728089,2015-01-01,27,Female,True,True
2728489,2015-01-01,28,Female,True,True
2728491,2015-01-01,29,Female,False,False
2728448,2015-01-01,29,Female,True,True
2728466,2015-01-01,29,Female,False,True
2728368,2015-01-01,30,Female,True,True
2728531,2015-01-01,30,Female,True,True
2728459,2015-01-01,30,Male,False,False
2728385,2015-01-01,32,Female,False,False
2728443,2015-01-01,32,,False,True
2728513,2015-01-01,33,Male,False,False
2728155,2015-01-01,34,,True,False
2728397,2015-01-01,35,Male,False,False
2728193,2015-01-01,35,Female,True,True
2728275,2015-01-01,35,Male,True,True
2728184,2015-01-01,35,Female,True,True
2728172,2015-01-01,35,Female,False,True
2728372,2015-01-01,36,Male,True,False
2728202,2015-01-01,36,Male,False,True
2728242,2015-01-01,37,Female,True,True
2728390,2015-01-01,38,Male,True,True
2728088,2015-01-01,46,Male,True,True
2728107,2015-01-01,48,Male,False,False
2728469,2015-01-01,48,Male,True,False
2728095,2015-01-01,54,Female,True,True
2729281,2015-01-02,19,Male,False,False
2729120,2015-01-02,21,Female,False,False
2728838,2015-01-02,21,Male,True,True
2729452,2015-01-02,21,Female,True,True
2728774,2015-01-02,21,,False,True
2729434,2015-01-02,21,Female,False,False
2729535,2015-01-02,21,Female,True,True
2729248,2015-01-02,22,Male,False,True
2729188,2015-01-02,22,Female,True,False
2728878,2015-01-02,22,Male,False,True
2729224,2015-01-02,22,Male,True,True
2728590,2015-01-02,23,Male,True,True
2729007,2015-01-02,23,Male,True,True
2729141,2015-01-02,24,Male,False,True
2729059,2015-01-02,24,Male,True,True
2729017,2015-01-02,24,Male,False,False
2728881,2015-01-02,25,Male,True,True
2728857,2015-01-02,26,Female,False,True
2729619,2015-01-02,26,Female,True,False
2729063,2015-01-02,26,,True,True
2728896,2015-01-02,26,Female,False,False
2729438,2015-01-02,26,Female,False,True
2729362,2015-01-02,26,,False,True
2728845,2015-01-02,27,Female,True,False
2729454,2015-01-02,27,Female,False,True
2729569,2015-01-02,27,Male,False,True
2729360,2015-01-02,28,Male,True,True
2728586,2015-01-02,28,Female,True,False
2728995,2015-01-02,28,Male,True,False
2729557,2015-01-02,28,Male,True,False
2728856,2015-01-02,28,Male,True,False
2729449,2015-01-02,29,Female,False,False
2729152,2015-01-02,29,Female,False,False
2729182,2015-01-02,29,Male,True,True
2729481,2015-01-02,29,Female,True,True
2729504,2015-01-02,29,Male,False,False
2729028,2015-01-02,29,Female,True,False
2729056,2015-01-02,30,Male,False,False
2728784,2015-01-02,30,Female,False,False
2729341,2015-01-02,30,Female,False,False
2728782,2015-01-02,30,Female,True,True
2728608,2015-01-02,30,Female,True,True
2729115,2015-01-02,31,Female,True,True
2729060,2015-01-02,31,Male,True,True
2728815,2015-01-02,31,Female,True,True
2729173,2015-01-02,31,Male,True,False
2729085,2015-01-02,32,,False,False
2729145,2015-01-02,32,Female,True,True
2729479,2015-01-02,32,Female,True,True
2728549,2015-01-02,32,Male,False,False
2729642,2015-01-02,32,Female,True,True
2729659,2015-01-02,32,Female,True,True
2728739,2015-01-02,33,Female,True,True
2728807,2015-01-02,33,Female,False,False
2729252,2015-01-02,33,Male,True,True
2729528,2015-01-02,33,Male,True,False
2729165,2015-01-02,34,Female,True,True
2729356,2015-01-02,35,Male,False,False
2729112,2015-01-02,36,Male,False,True
2729389,2015-01-02,36,Female,True,True
2729078,2015-01-02,37,Male,True,False
2728764,2015-01-02,37,Female,True,True
2728752,2015-01-02,38,Female,False,False
2729096,2015-01-02,39,Male,True,True
2729463,2015-01-02,39,Male,False,False
2729376,2015-01-02,40,Female,False,False
2729539,2015-01-02,40,,True,True
2729509,2015-01-02,41,Female,True,True
2729350,2015-01-02,43,Male,False,False
2728973,2015-01-02,45,Female,True,True
2729174,2015-01-02,45,Female,True,True
2729262,2015-01-02,45,Female,True,True
2728617,2015-01-02,45,,False,True
2729543,2015-01-02,47,Male,False,False
2729077,2015-01-02,48,Male,False,False
2729377,2015-01-02,49,Female,False,False
2728605,2015-01-02,49,Female,True,True
2729470,2015-01-02,51,Female,False,True
2729540,2015-01-02,51,Female,True,True
2729316,2015-01-02,52,Female,False,False
2729445,2015-01-02,53,Male,True,False
2729436,2015-01-02,60,,True,True
2730004,2015-01-03,16,Male,True,False
2730952,2015-01-03,16,Male,False,False
2730432,2015-01-03,21,Female,True,True
2729794,2015-01-03,21,Female,True,True
2730764,2015-01-03,21,Female,True,True
2730108,2015-01-03,21,Male,True,True
2730188,2015-01-03,21,Female,True,True
2730364,2015-01-03,21,,True,False
2730341,2015-01-03,21,Female,True,True
2730338,2015-01-03,21,Female,True,False
2730964,2015-01-03,21,Female,True,False
2730499,2015-01-03,22,Female,True,False
2730506,2015-01-03,22,,True,True
2730174,2015-01-03,23,Female,True,True
2730617,2015-01-03,23,Female,True,True
2730936,2015-01-03,24,Female,True,False
2729929,2015-01-03,24,Female,False,True
2730937,2015-01-03,24,Female,True,False
2730921,2015-01-03,25,Male,False,True
2730452,2015-01-03,25,Male,False,True
2730374,2015-01-03,25,Male,True,True
2730252,2015-01-03,25,Female,True,True
2729948,2015-01-03,26,Male,False,False
2730976,2015-01-03,26,Female,True,True
2730030,2015-01-03,26,Male,False,False
2730795,2015-01-03,26,Male,False,False
2730648,2015-01-03,26,Female,True,True
2730677,2015-01-03,26,Female,True,False
2730498,2015-01-03,27,Male,False,True
2730494,2015-01-03,27,Female,False,True
2730541,2015-01-03,27,,True,True
2729990,2015-01-03,27,Female,True,True
2729856,2015-01-03,27,,False,True
2730935,2015-01-03,27,Male,True,True
2729975,2015-01-03,28,Male,True,True
2730467,2015-01-03,28,Female,False,True
2730832,2015-01-03,28,Male,True,True
2730211,2015-01-03,28,Male,False,False
2730306,2015-01-03,28,Female,False,True
2729995,2015-01-03,28,Male,False,True
2729902,2015-01-03,28,Female,True,False
2730276,2015-01-03,28,,True,True
2730873,2015-01-03,29,Male,False,False
2729700,2015-01-03,29,Male,True,True
2730755,2015-01-03,29,Male,True,True
2730800,2015-01-03,29,Female,True,True
2730807,2015-01-03,30,Male,False,True
2729835,2015-01-03,30,Male,True,False
2730971,2015-01-03,30,Male,False,False
2730414,2015-01-03,31,,True,True
2730705,2015-01-03,31,Female,True,True
2730465,2015-01-03,31,Female,False,False
2730763,2015-01-03,32,,False,True
2730285,2015-01-03,32,Female,True,True
2730698,2015-01-03,32,Female,True,False
2730702,2015-01-03,32,Female,True,True
2730336,2015-01-03,33,Female,True,False
2730713,2015-01-03,33,Female,True,True
2730729,2015-01-03,33,Female,False,False
2730929,2015-01-03,33,Male,False,True
2729970,2015-01-03,33,Female,False,False
2730202,2015-01-03,34,Male,False,False
2730034,2015-01-03,34,Male,True,True
2730273,2015-01-03,34,Female,True,True
2730532,2015-01-03,34,Female,False,True
2730411,2015-01-03,34,,False,True
2730342,2015-01-03,34,Male,False,False
2729718,2015-01-03,34,Female,False,True
2729838,2015-01-03,34,Female,False,True
2730847,2015-01-03,35,Male,True,True
2730596,2015-01-03,35,Male,True,True
2730080,2015-01-03,35,Male,True,False
2730517,2015-01-03,35,Male,True,True
2730704,2015-01-03,35,Male,False,False
2729810,2015-01-03,36,Male,True,True
2729932,2015-01-03,36,Male,True,True
2730652,2015-01-03,37,Male,False,True
2730408,2015-01-03,37,Female,True,True
2730871,2015-01-03,37,,False,False
2730201,2015-01-03,37,Male,True,True
2729834,2015-01-03,38,Female,True,True
2729766,2015-01-03,38,Male,True,False
2729729,2015-01-03,38,Male,True,False
2730482,2015-01-03,39,Female,False,False
2730700,2015-01-03,39,Male,False,False
2730493,2015-01-03,39,Male,False,True
2730406,2015-01-03,39,Male,True,False
2730340,2015-01-03,40,Female,True,False
2730886,2015-01-03,41,Female,True,True
2730595,2015-01-03,42,Female,True,False
2730823,2015-01-03,42,Male,True,False
2729824,2015-01-03,43,Male,True,False
2730257,2015-01-03,43,,True,True
2730923,2015-01-03,44,Female,True,True
2730716,2015-01-03,44,Female,True,True
2730264,2015-01-03,44,Female,True,True
2730503,2015-01-03,45,Male,False,True
2729999,2015-01-03,45,Male,True,True
2729915,2015-01-03,46,Male,False,False
2730890,2015-01-03,46,Male,True,False
2730251,2015-01-03,46,Male,True,False
2729770,2015-01-03,47,Male,True,False
2730320,2015-01-03,48,Male,False,False
2730720,2015-01-03,49,Male,True,False
2730041,2015-01-03,51,Male,True,False
2730665,2015-01-03,56,,True,False
2730611,2015-01-03,57,Male,True,False
2730100,2015-01-03,118,,False,False
2732045,2015-01-04,18,Female,False,False
2731291,2015-01-04,21,,True,True
2731322,2015-01-04,21,Male,True,True
2731576,2015-01-04,21,Male,True,True
2731521,2015-01-04,21,Female,True,True
2731335,2015-01-04,21,Female,False,True
2732211,2015-01-04,22,Female,True,True
2732337,2015-01-04,23,Female,True,True
2732091,2015-01-04,23,Male,False,True
2731955,2015-01-04,24,Male,False,True
2731414,2015-01-04,24,Female,False,True
2732287,2015-01-04,25,,False,True
2732306,2015-01-04,26,,True,True
2732229,2015-01-04,26,Male,False,False
2731248,2015-01-04,26,Male,False,False
2731512,2015-01-04,26,,False,False
2732050,2015-01-04,27,Female,False,True
2732035,2015-01-04,27,Male,True,False
2732346,2015-01-04,28,Female,True,False
2732121,2015-01-04,28,Female,False,True
2732289,2015-01-04,28,Female,True,True
2731818,2015-01-04,28,Female,True,False
2732199,2015-01-04,29,Female,False,True
2732257,2015-01-04,29,,True,True
2732328,2015-01-04,29,Female,True,True
2731624,2015-01-04,29,Female,False,False
2731555,2015-01-04,29,,False,True
2732294,2015-01-04,29,Male,True,False
2731003,2015-01-04,30,Female,False,False
2731421,2015-01-04,30,Female,True,True
2731430,2015-01-04,30,Female,True,False
2731677,2015-01-04,30,Female,True,True
2732348,2015-01-04,30,Female,True,True
2732301,2015-01-04,30,Female,True,True
2731461,2015-01-04,30,Female,True,True
2731679,2015-01-04,30,Female,True,True
2732092,2015-01-04,30,Female,True,True
2732123,2015-01-04,31,Female,True,True
2731033,2015-01-04,31,Male,True,True
2731069,2015-01-04,31,Female,True,True
2731863,2015-01-04,31,Female,True,False
2731883,2015-01-04,31,Male,False,False
2732284,2015-01-04,31,Male,True,True
2731861,2015-01-04,32,Female,False,True
2731774,2015-01-04,32,Male,True,True
2731125,2015-01-04,32,Female,True,True
2731736,2015-01-04,32,Male,True,True
2731509,2015-01-04,33,Female,False,True
2732077,2015-01-04,33,Female,True,False
2732238,2015-01-04,33,Female,False,True
2731790,2015-01-04,33,Male,True,True
2731709,2015-01-04,33,Male,True,False
2731154,2015-01-04,33,Female,True,False
2732095,2015-01-04,33,Female,False,False
2731018,2015-01-04,33,Female,True,False
2732039,2015-01-04,35,Male,True,False
2731406,2015-01-04,35,,False,True
2731978,2015-01-04,36,Male,True,True
2731366,2015-01-04,37,Female,False,True
2731435,2015-01-04,37,Female,False,False
2731705,2015-01-04,38,Male,True,False
2731764,2015-01-04,38,Female,False,False
2732196,2015-01-04,39,Female,True,True
2731784,2015-01-04,39,Male,True,False
2731926,2015-01-04,39,Male,True,True
2731595,2015-01-04,39,Female,True,False
2731341,2015-01-04,40,Male,False,False
2731825,2015-01-04,40,Female,True,True
2732163,2015-01-04,40,Female,True,True
2731279,2015-01-04,40,Male,False,True
2731469,2015-01-04,40,Male,False,False
2732108,2015-01-04,40,Male,False,False
2731816,2015-01-04,41,Female,True,True
2731306,2015-01-04,41,Female,False,False
2731349,2015-01-04,41,Male,False,False
2731912,2015-01-04,41,,False,True
2731577,2015-01-04,42,Male,True,True
2731748,2015-01-04,43,Female,True,True
2731049,2015-01-04,44,Male,True,True
2731523,2015-01-04,44,Female,True,True
2731765,2015-01-04,45,Female,True,False
2731914,2015-01-04,45,Male,True,True
2732262,2015-01-04,46,,False,False
2731947,2015-01-04,46,Male,True,True
2731611,2015-01-04,47,Female,True,True
2731568,2015-01-04,48,Female,True,True
2731913,2015-01-04,48,Female,True,False
2731514,2015-01-04,49,Female,False,False
2732191,2015-01-04,49,Male,True,True
2731961,2015-01-04,49,Male,False,True
2731126,2015-01-04,52,Female,True,True
2731567,2015-01-04,53,,True,False
2731199,2015-01-04,54,Female,False,True
2731266,2015-01-04,57,Female,False,False
2731243,2015-01-04,118,Male,False,False
2732669,2015-01-05,21,Male,False,True
2732396,2015-01-05,21,,False,False
2733134,2015-01-05,21,,True,False
2733676,2015-01-05,21,Female,True,True
2732427,2015-01-05,21,Female,False,True
2732752,2015-01-05,21,,True,True
2732714,2015-01-05,21,Female,True,True
2732691,2015-01-05,21,Female,True,True
2733136,2015-01-05,21,Female,True,True
2732737,2015-01-05,22,Female,True,True
2732826,2015-01-05,22,Male,False,True
2733247,2015-01-05,22,Male,True,True
2733028,2015-01-05,22,Male,False,True
2732545,2015-01-05,23,Female,True,True
2732728,2015-01-05,23,Male,False,False
2733530,2015-01-05,24,Female,False,False
2732941,2015-01-05,24,Male,True,False
2733181,2015-01-05,24,Female,False,True
2732837,2015-01-05,24,,True,True
2733617,2015-01-05,24,Female,True,True
2733610,2015-01-05,25,Female,False,False
2733479,2015-01-05,25,Female,False,False
2733021,2015-01-05,25,Male,False,False
2732947,2015-01-05,25,Female,True,True
2732395,2015-01-05,25,Female,True,True
2733450,2015-01-05,25,Female,True,True
2732366,2015-01-05,25,Female,False,True
2733242,2015-01-05,25,Female,True,True
2733645,2015-01-05,25,Male,True,True
2733544,2015-01-05,25,Female,True,False
2733166,2015-01-05,26,Female,False,True
2732931,2015-01-05,26,Female,True,False
2733542,2015-01-05,26,Female,False,True
2733693,2015-01-05,27,Male,False,True
2733490,2015-01-05,27,Male,False,False
2732426,2015-01-05,27,Female,True,True
2733451,2015-01-05,27,Female,True,True
2733047,2015-01-05,27,Female,True,True
2733488,2015-01-05,28,Female,False,True
2732660,2015-01-05,28,Male,False,False
2733685,2015-01-05,28,Male,False,False
2733283,2015-01-05,28,Male,True,True
2733621,2015-01-05,28,Female,True,True
2733081,2015-01-05,28,Female,False,False
2733687,2015-01-05,28,Female,False,False
2732785,2015-01-05,28,Female,True,True
2733023,2015-01-05,28,Male,False,False
2733398,2015-01-05,28,Female,True,False
2733589,2015-01-05,28,Female,True,False
2732709,2015-01-05,29,Male,True,False
2733018,2015-01-05,29,Male,False,False
2733095,2015-01-05,29,Female,True,False
2733251,2015-01-05,29,Female,False,True
2733086,2015-01-05,29,Male,False,False
2733705,2015-01-05,29,Female,True,True
2733619,2015-01-05,30,Male,True,True
2733155,2015-01-05,30,Male,False,False
2733323,2015-01-05,30,,False,True
2732859,2015-01-05,30,Male,True,True
2732936,2015-01-05,30,Male,True,True
2733724,2015-01-05,30,Female,True,True
2733601,2015-01-05,31,Female,True,True
2733084,2015-01-05,31,Male,False,True
2732673,2015-01-05,31,Male,False,False
2733258,2015-01-05,31,Female,True,True
2733373,2015-01-05,31,Male,False,False
2732499,2015-01-05,31,Female,True,True
2733306,2015-01-05,31,,False,True
2733420,2015-01-05,31,Female,False,False
2733027,2015-01-05,31,Male,False,False
2732834,2015-01-05,31,Male,False,False
2732893,2015-01-05,31,Female,True,True
2732838,2015-01-05,32,Female,True,False
2733573,2015-01-05,32,Male,True,False
2733107,2015-01-05,32,Female,True,True
2733167,2015-01-05,33,Male,False,False
2733650,2015-01-05,33,Male,False,False
2732383,2015-01-05,33,Female,False,True
2732688,2015-01-05,34,Female,False,True
2733211,2015-01-05,34,,True,True
2733246,2015-01-05,35,Female,False,True
2733348,2015-01-05,35,Female,False,False
2733715,2015-01-05,35,Male,False,False
2733406,2015-01-05,35,Female,False,False
2732606,2015-01-05,35,Female,True,False
2733260,2015-01-05,36,Female,True,False
2733225,2015-01-05,36,Female,False,False
2733402,2015-01-05,37,Female,False,False
2733361,2015-01-05,37,,False,True
2733223,2015-01-05,38,Male,False,False
2733607,2015-01-05,39,Male,False,False
2732619,2015-01-05,39,Female,True,True
2733125,2015-01-05,39,Male,True,False
2733140,2015-01-05,39,Male,True,False
2732685,2015-01-05,40,,False,True
2733237,2015-01-05,41,Male,True,True
2733255,2015-01-05,41,Male,False,False
2733353,2015-01-05,41,Male,True,True
2733695,2015-01-05,41,Male,True,False
2733613,2015-01-05,41,Female,True,True
2732970,2015-01-05,42,Female,True,True
2732864,2015-01-05,42,Male,True,False
2733725,2015-01-05,42,,False,False
2732648,2015-01-05,42,Male,True,False
2732734,2015-01-05,43,,True,False
2733648,2015-01-05,45,Male,True,True
2732677,2015-01-05,47,Male,True,False
2733316,2015-01-05,48,Female,True,True
2733540,2015-01-05,50,Male,True,False
2732975,2015-01-05,51,Male,True,True
2732672,2015-01-05,56,Female,True,True
2732712,2015-01-05,60,Male,True,False
2734116,2015-01-06,20,Male,False,False
2734026,2015-01-06,21,Male,False,True
2734784,2015-01-06,21,Female,True,True
2734477,2015-01-06,21,Female,False,True
2734108,2015-01-06,21,Female,True,True
2734115,2015-01-06,21,Female,False,True
2734842,2015-01-06,21,Female,True,True
2734908,2015-01-06,21,Male,False,True
2733879,2015-01-06,21,Female,True,True
2734622,2015-01-06,21,Female,True,True
2734455,2015-01-06,22,Female,True,True
2734880,2015-01-06,22,Female,True,False
2734113,2015-01-06,22,Female,True,True
2734271,2015-01-06,23,Female,True,True
2734705,2015-01-06,23,Female,True,True
2734226,2015-01-06,23,Female,False,False
2733856,2015-01-06,24,Female,True,True
2734915,2015-01-06,24,Male,False,False
2734314,2015-01-06,24,Female,False,True
2734846,2015-01-06,24,,False,False
2734350,2015-01-06,24,Female,True,True
2734781,2015-01-06,24,,True,True
2734100,2015-01-06,24,Female,True,True
2734247,2015-01-06,24,Male,False,True
2734630,2015-01-06,24,Female,True,True
2734547,2015-01-06,25,Male,False,False
2734810,2015-01-06,25,Female,True,True
2734286,2015-01-06,26,Female,True,True
2734156,2015-01-06,26,Female,False,True
2733972,2015-01-06,26,Male,True,True
2734325,2015-01-06,26,Female,False,True
2734859,2015-01-06,27,Female,True,True
2734559,2015-01-06,27,Male,False,False
2734200,2015-01-06,27,Female,False,False
2734635,2015-01-06,27,Male,True,True
2734783,2015-01-06,27,,True,True
2734074,2015-01-06,28,Male,True,False
2734841,2015-01-06,28,Male,False,True
2734662,2015-01-06,28,Female,True,True
2734544,2015-01-06,28,Female,True,True
2734665,2015-01-06,28,Male,True,True
2734405,2015-01-06,29,Male,False,False
2734771,2015-01-06,29,Male,False,False
2734228,2015-01-06,29,Male,False,True
2734090,2015-01-06,29,Female,False,True
2734749,2015-01-06,30,Male,False,False
2733993,2015-01-06,30,Male,True,True
2734865,2015-01-06,30,Female,False,False
2734780,2015-01-06,30,Male,True,False
2734470,2015-01-06,30,,True,True
2734440,2015-01-06,30,Female,True,True
2734004,2015-01-06,30,Female,True,True
2734048,2015-01-06,30,Male,True,True
2734725,2015-01-06,30,Female,False,False
2734000,2015-01-06,31,Male,True,True
2734670,2015-01-06,32,Female,False,True
2734825,2015-01-06,32,Female,True,True
2734619,2015-01-06,32,Male,True,True
2734191,2015-01-06,32,Female,True,True
2733812,2015-01-06,33,Female,True,True
2734141,2015-01-06,33,Female,True,True
2734785,2015-01-06,34,Female,True,True
2734895,2015-01-06,34,Female,True,False
2734551,2015-01-06,34,Female,True,True
2734539,2015-01-06,34,Male,True,False
2733846,2015-01-06,34,Male,False,False
2734492,2015-01-06,34,Female,False,False
2734171,2015-01-06,35,Male,False,False
2733911,2015-01-06,35,Female,True,True
2734371,2015-01-06,35,Male,True,False
2734557,2015-01-06,36,Female,True,True
2733946,2015-01-06,36,Male,True,False
2734443,2015-01-06,36,Male,True,True
2734403,2015-01-06,36,Male,False,False
2734577,2015-01-06,36,Male,True,False
2734182,2015-01-06,36,Female,False,True
2734185,2015-01-06,37,Female,True,True
2734266,2015-01-06,37,Female,True,True
2734316,2015-01-06,37,,True,False
2734155,2015-01-06,38,Male,True,True
2734645,2015-01-06,38,Male,True,False
2734874,2015-01-06,38,Female,True,True
2734340,2015-01-06,39,Female,True,True
2734028,2015-01-06,40,,True,False
2734801,2015-01-06,40,Female,True,False
2734229,2015-01-06,40,Female,True,True
2734321,2015-01-06,41,,False,True
2734395,2015-01-06,42,Male,True,False
2734463,2015-01-06,43,Female,True,False
2734862,2015-01-06,43,Male,True,False
2734778,2015-01-06,44,Female,True,True
2734523,2015-01-06,46,Male,False,False
2734250,2015-01-06,46,,True,True
2733795,2015-01-06,48,Male,True,True
2733796,2015-01-06,53,Male,True,False
2734012,2015-01-06,53,Male,True,False
2734520,2015-01-06,58,Male,False,False
2734700,2015-01-06,59,Male,True,False
2734441,2015-01-06,118,Female,False,False
2735854,2015-01-07,21,Male,True,True
2735221,2015-01-07,21,,True,True
2735731,2015-01-07,21,Female,False,False
2735331,2015-01-07,21,Male,True,False
2735215,2015-01-07,21,Female,True,True
2735186,2015-01-07,21,Female,False,True
2735705,2015-01-07,22,Female,True,True
2735770,2015-01-07,23,Female,True,True
2735232,2015-01-07,23,Female,True,True
2734989,2015-01-07,24,,False,False
2735819,2015-01-07,24,Female,False,True
2735634,2015-01-07,25,Female,True,True
2735621,2015-01-07,25,,False,True
2735414,2015-01-07,26,Female,False,True
2735992,2015-01-07,26,Male,True,True
2735060,2015-01-07,26,Female,True,True
2735173,2015-01-07,26,,True,True
2735073,2015-01-07,26,,True,True
2735381,2015-01-07,26,Female,False,True
2735781,2015-01-07,27,Male,False,True
2735815,2015-01-07,27,Male,False,False
2735967,2015-01-07,27,Female,True,True
2735138,2015-01-07,27,Male,False,False
2735611,2015-01-07,27,Female,False,False
2735887,2015-01-07,27,Female,False,True
2735736,2015-01-07,27,Female,False,True
2735943,2015-01-07,27,Male,False,True
2735349,2015-01-07,27,Male,True,True
2735479,2015-01-07,27,Female,False,True
2735832,2015-01-07,27,Female,False,True
2735823,2015-01-07,27,Female,True,True
2735212,2015-01-07,28,Female,False,True
2735732,2015-01-07,28,Female,False,False
2735750,2015-01-07,28,Female,True,True
2735183,2015-01-07,28,Male,False,False
2734928,2015-01-07,28,Female,False,True
2735339,2015-01-07,28,Female,True,True
2735792,2015-01-07,28,Male,True,False
2735724,2015-01-07,28,Male,False,True
2735875,2015-01-07,28,,False,False
2735302,2015-01-07,29,Male,False,False
2735380,2015-01-07,29,Female,False,True
2735594,2015-01-07,29,Female,False,True
2735714,2015-01-07,29,Male,False,False
2735941,2015-01-07,29,Male,True,False
2735915,2015-01-07,29,,False,True
2735352,2015-01-07,29,Female,True,True
2735971,2015-01-07,30,,True,True
2735316,2015-01-07,30,Male,False,False
2735811,2015-01-07,30,Female,True,True
2735030,2015-01-07,30,Female,True,True
2735077,2015-01-07,30,Female,False,True
2735948,2015-01-07,30,Male,True,True
2735029,2015-01-07,30,Female,False,False
2735676,2015-01-07,30,Male,True,False
2735564,2015-01-07,30,,True,True
2735457,2015-01-07,31,Female,True,False
2735955,2015-01-07,32,Male,False,True
2735431,2015-01-07,32,Male,False,True
2735350,2015-01-07,33,Female,True,True
2735966,2015-01-07,34,Female,True,True
2735950,2015-01-07,34,Female,True,True
2734969,2015-01-07,34,Female,True,True
2735609,2015-01-07,34,Male,False,False
2735081,2015-01-07,34,Female,True,False
2735267,2015-01-07,34,Female,False,False
2735400,2015-01-07,35,Male,True,False
2736037,2015-01-07,35,Female,True,True
2735960,2015-01-07,35,Female,False,True
2735840,2015-01-07,35,Male,True,True
2735849,2015-01-07,37,Male,True,False
2735586,2015-01-07,37,Male,False,False
2735867,2015-01-07,38,Female,True,False
2735630,2015-01-07,38,,True,False
2736004,2015-01-07,38,Female,False,True
2735545,2015-01-07,38,Female,True,True
2735255,2015-01-07,39,Female,True,False
2735859,2015-01-07,39,Male,False,True
2735426,2015-01-07,40,Male,True,True
2735469,2015-01-07,40,Female,True,True
2735076,2015-01-07,41,Female,True,False
2735044,2015-01-07,42,Male,True,False
2735083,2015-01-07,42,Male,False,False
2735764,2015-01-07,44,Female,True,True
2735839,2015-01-07,46,Male,False,False
2735830,2015-01-07,46,Male,True,True
2735120,2015-01-07,47,Male,True,True
2735247,2015-01-07,47,Female,False,True
2735566,2015-01-07,47,Male,False,False
2735600,2015-01-07,49,Male,False,False
2735013,2015-01-07,51,Male,False,False
2735937,2015-01-07,51,Female,True,True
2735498,2015-01-07,54,,True,False
2736365,2015-01-08,21,Male,False,True
2736167,2015-01-08,21,Female,True,True
2736986,2015-01-08,21,Female,True,True
2737074,2015-01-08,21,Male,False,True
2736451,2015-01-08,22,Female,False,True
2737203,2015-01-08,22,Male,True,True
2737018,2015-01-08,22,Female,True,True
2737020,2015-01-08,22,Female,False,False
2737032,2015-01-08,22,Female,True,True
2736448,2015-01-08,23,Male,True,False
2736813,2015-01-08,23,Female,True,False
2736735,2015-01-08,23,Female,True,True
2736390,2015-01-08,23,Male,True,True
2736472,2015-01-08,24,Female,True,True
2736696,2015-01-08,24,Male,True,True
2736346,2015-01-08,25,,False,False
2736060,2015-01-08,25,Male,False,False
2736849,2015-01-08,25,Female,False,True
2736484,2015-01-08,25,Female,True,True
2736420,2015-01-08,25,Female,False,False
2737168,2015-01-08,25,Female,False,True
2736574,2015-01-08,25,,True,True
2737177,2015-01-08,25,Female,False,True
2736402,2015-01-08,25,Female,False,True
2736908,2015-01-08,26,Female,False,True
2737257,2015-01-08,26,Female,True,False
2736353,2015-01-08,26,Female,True,True
2736983,2015-01-08,26,Male,True,True
2737088,2015-01-08,27,Female,True,True
2736503,2015-01-08,27,Male,True,False
2736985,2015-01-08,27,Male,False,True
2736821,2015-01-08,27,Female,True,True
2736687,2015-01-08,27,Female,True,True
2737094,2015-01-08,27,Female,True,False
2736222,2015-01-08,27,Female,True,True
2736896,2015-01-08,27,Female,False,True
2736682,2015-01-08,27,Male,False,False
2736715,2015-01-08,27,Female,False,False
2737105,2015-01-08,28,Female,False,False
2736723,2015-01-08,28,Female,True,False
2737017,2015-01-08,28,Male,True,True
2737023,2015-01-08,28,Female,True,False
2736699,2015-01-08,29,Male,False,True
2736580,2015-01-08,29,Female,True,True
2736552,2015-01-08,29,Male,True,True
2736241,2015-01-08,29,Female,True,False
2737255,2015-01-08,29,Female,True,True
2736228,2015-01-08,29,Female,True,True
2736298,2015-01-08,29,Female,False,False
2737218,2015-01-08,29,Male,True,True
2736761,2015-01-08,29,Male,False,True
2736597,2015-01-08,30,,False,True
2737054,2015-01-08,30,Male,False,True
2736646,2015-01-08,30,,True,True
2737059,2015-01-08,31,Female,False,True
2737175,2015-01-08,31,Male,False,False
2736405,2015-01-08,31,Female,False,False
2736915,2015-01-08,31,Female,True,True
2736498,2015-01-08,32,Male,True,False
2737265,2015-01-08,32,Male,True,False
2737164,2015-01-08,32,Male,False,False
2737133,2015-01-08,33,Female,False,False
2736471,2015-01-08,33,,False,False
2737260,2015-01-08,33,Female,False,False
2736357,2015-01-08,33,Male,False,False
2736693,2015-01-08,33,Female,False,False
2736131,2015-01-08,33,Female,True,False
2736806,2015-01-08,34,Female,True,True
2736418,2015-01-08,34,Female,True,False
2736742,2015-01-08,34,Male,True,False
2736528,2015-01-08,34,Male,True,True
2737029,2015-01-08,35,Male,True,True
2737207,2015-01-08,36,Female,True,True
2736442,2015-01-08,36,,True,True
